herbid,cid,smiles
HERB000090,HBIN020657,C1=CC=C(C=C1)C=CC(=O)O
HERB000090,HBIN020697,CC(=O)OC1C(C2(CCC3C(C24C1O4)CCC5C3(CCC(C5)O)C)C)C6=COC(=O)C=C6
HERB000090,HBIN021138,COC(=O)C1=CC=CC=C1
HERB000090,HBIN021362,COC1=C(C=CC(=C1)C=CC=O)O
HERB000090,HBIN021366,CC=C(C)C(=O)OCC=CC1=CC(=C(C=C1)OC(=O)C(=CC)C)OC
HERB000090,HBIN025903,CCOC(=O)C=CC1=CC=CC=C1
HERB000090,HBIN026012,CC1(C2CCC(O1)(CC2)C)C
HERB000090,HBIN026462,COC1=C(C=CC(=C1)C=CC=O)O
HERB000090,HBIN029485,CCC1=CC(=C(C=C1)O)OC
HERB000090,HBIN029648,C1=CC=C(C=C1)CC=O
HERB000090,HBIN032486,CC(C)COC(=O)C=CC1=CC=CC=C1
HERB000090,HBIN035142,COC(=O)C=CC1=CC=CC=C1
HERB000090,HBIN036162,COC1=CC(=CC2=C1OCO2)CC=C
HERB000090,HBIN036308,C1=CC=C2C=CC=CC2=C1
HERB000090,HBIN037940,CC1(CC2C(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C(C1)C(=O)O)C
HERB000090,HBIN039490,COC1=C(C=CC(=C1)C=CCOC(=O)C2=CC=CC=C2)O
HERB000090,HBIN039584,CCC1=CC=CC=C1O
HERB000090,HBIN040628,C1=CC=C(C=C1)CC(=O)C(=O)O
HERB000090,HBIN041428,CC(=O)C(=O)C1=CC=CC=C1
HERB000090,HBIN043956,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1O)C)C(=O)O)C
HERB000090,HBIN045014,C1=CC=C(C=C1)C=CCOC(=O)C=CC2=CC=CC=C2
HERB000090,HBIN045028,C=CC1=CC=CC=C1
HERB000090,HBIN045031,C1=CC=C(C=C1)C=CCO
HERB000090,HBIN045035,CC(C)C1CCC2=C(C1O)CCC3C2(CCCC3(C)C(=O)O)C
HERB000090,HBIN045118,CC(=CCCC(=O)C)C
HERB000090,HBIN045144,CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)C2C1)C)C(=O)O)C
HERB000090,HBIN045145,CC(=C)C1CC2=C(O1)C=C(C3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC)O
HERB000090,HBIN046842,Not Available
HERB000090,HBIN047738,COC1=C(C=CC(=C1)C(=O)O)O
HERB000090,HBIN047744,COC1=C(C=CC(=C1)C=O)O
HERB000090,HBIN048330,CCCCOC(=O)C1=CC=CC=C1
HERB000090,HBIN048365,C1=CC=C(C=C1)CCC=O
HERB000090,HBIN048368,C1=CC=C(C=C1)C=O
HERB000090,HBIN048952,CC(=CCCC(=CCCC(C)(C=C)O)C)C
HERB000091,HBIN002255,CC(=C)C1CC=C(C1)C(=O)C
HERB000091,HBIN021902,CC(C)C1=CC=C(C=C1)C(=O)O
HERB000091,HBIN026012,CC1(C2CCC(O1)(CC2)C)C
HERB000091,HBIN028476,CC1CCC(CC2=C1CCC2C)C(C)(C)O
HERB000091,HBIN028514,C(=N)(N)N
HERB000091,HBIN033245,CC1=CCC(CC1)C(=C)C
HERB000091,HBIN033339,CCC=CCC=CCC=CCCCCCCCC(=O)O
HERB000091,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB000091,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB000091,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB000092,HBIN048038,C1=CC(=CN=C1)C(=O)O
HERB000092,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000093,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000093,HBIN044333,CC1CC2C(C(C3(O2)CCC4C5CCC6CC(CCC6(C5C(=O)C4=C3C)C)O)C)NC1
HERB000093,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB000093,HBIN044735,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
HERB000093,HBIN045073,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
HERB000098,HBIN035896,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)C
HERB000099,HBIN026662,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O
HERB000108,HBIN030053,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C
HERB000108,HBIN048463,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
HERB000111,HBIN037294,C1=C(C=C2C(=C1O)C(=O)C3=CC(=C(C=C3O2)O)O)O
HERB000116,HBIN019528,C(CON)C(C(=O)O)N
HERB000116,HBIN030611,CC12C(CC3=CC4=C(C=C3C1N(CC5=C2C=CC6=C5OCO6)C)OCO4)O
HERB000116,HBIN030613,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC
HERB000117,HBIN011106,CC1=C2CCCCC2=NC=C1
HERB000117,HBIN015510,CC1=CCCC2(C1CC(CC2)C(C)(C)O)C
HERB000117,HBIN018110,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
HERB000117,HBIN029531,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C
HERB000117,HBIN046081,CCCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CCC)O
HERB000119,HBIN035672,CC1C(=O)OC2CCN3C2C(=CC3)COC(=O)C(C1(C)O)(C)O
HERB000124,HBIN035672,CC1C(=O)OC2CCN3C2C(=CC3)COC(=O)C(C1(C)O)(C)O
HERB000125,HBIN025026,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O
HERB000128,HBIN015934,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O
HERB000128,HBIN023972,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O)O)O
HERB000128,HBIN025593,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O
HERB000128,HBIN045672,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB000129,HBIN001864,COC1=CC(=C(C2=C1C(=O)C3=C(C2=O)C=CC(=C3)O)O)OC
HERB000129,HBIN003405,CCCCCCCCCCCCCCCC(=O)OCC1=CC2C3C(C3(C)C)CC(C4(C2=O)C=C(C(C4(C1O)O)O)C)C
HERB000129,HBIN007116,CC1(C=CC2=C(O1)C=CC(=C2O)C(=O)CCC3=CC(=C(C=C3)O)O)C
HERB000129,HBIN011422,CCC(C)C(=O)OC1C2CCC(=C(C2(C)C)C(C(C3(C1C(=C)C(CC3OC(=O)C)O)C)OC(=O)C)OC(=O)C)C
HERB000129,HBIN016080,CC=CC1=CC=C(C=C1)OC
HERB000129,HBIN016273,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2.[O-]Cl(=O)(=O)=O
HERB000129,HBIN016568,CCCCCCCCCCCCCCCCCCCC(=O)O
HERB000129,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000129,HBIN017887,CC=CC(=O)O
HERB000129,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000129,HBIN019688,CCCCCCCC(=O)O
HERB000129,HBIN021757,C1=NC2=C(NC(=O)N=C2N1C3C(C(C(O3)CO)O)O)N
HERB000129,HBIN021762,COC1=C(C=CC2=C1OCO2)CC=C
HERB000129,HBIN024357,CCCCCCCCCCCCCCCCCCCCCC(=O)O
HERB000129,HBIN024930,CCCCCC=CCC=CCCCCCCCC(=O)O
HERB000129,HBIN025622,CCCCCCCCC=CCCCCCCCCCCCC(=O)O
HERB000129,HBIN032754,CCCCCCCCCCCC(=O)O
HERB000129,HBIN033339,CCC=CCC=CCC=CCCCCCCCC(=O)O
HERB000129,HBIN033346,CCCCCC=CCC=CCCCCCCCCOC(=O)C
HERB000129,HBIN035296,CCC=CCC=CCC=CCCCCCCCC(=O)OC
HERB000129,HBIN035695,C1=CC(C2C1C(=COC2(O)OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)(CO)O
HERB000129,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB000129,HBIN036162,COC1=CC(=CC2=C1OCO2)CC=C
HERB000129,HBIN037213,CCCCCCCCCC(=O)O
HERB000129,HBIN038026,CCCCCCCCC=CCCCCCCCC(=O)O
HERB000129,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB000129,HBIN039580,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O
HERB000129,HBIN039609,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C
HERB000129,HBIN039612,CCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)CCC)O)C
HERB000129,HBIN039639,CC(=O)OC12COC(C1COC2OC3=CC4=C(C=C3)OCO4)C5=CC6=C(C=C5OC)OCO6
HERB000129,HBIN039756,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC
HERB000129,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000129,HBIN044691,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O.O
HERB000129,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB000129,HBIN044735,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
HERB000129,HBIN046409,CC=C(C)C(=O)O
HERB000129,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000133,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000133,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000134,HBIN000412,CCCC(C)(C)C1=CC=CC=C1
HERB000134,HBIN001864,COC1=CC(=C(C2=C1C(=O)C3=C(C2=O)C=CC(=C3)O)O)OC
HERB000134,HBIN001872,COCC1=C(C2=C(C=C1)C(=O)C3=C(C2=O)C=CC(=C3OC)O)O
HERB000134,HBIN002692,COC1=C(C=CC2=C1C(=O)C3=CC=CC=C3C2=O)O
HERB000134,HBIN002774,CCCC1CCCCCC(C1)C
HERB000134,HBIN003326,CC1(C2CCC1(C(C2)O)C)C
HERB000134,HBIN004579,CC(=C)CCC(C)(C)C
HERB000134,HBIN005327,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)C=O
HERB000134,HBIN005715,COCC1=C(C2=C(C=C1)C(=O)C3=C(C2=O)C=CC(=C3OC)O)OC
HERB000134,HBIN005745,CC1=CC2=C(C=C1O)C(=O)C3=CC=CC=C3C2=O
HERB000134,HBIN009906,C1=CC2=C(C=C1C=CCO)OC(C(O2)C3=CC(=C(C=C3)O)O)CO
HERB000134,HBIN010869,CC(C1CCC(=O)O1)O
HERB000134,HBIN011422,CCC(C)C(=O)OC1C2CCC(=C(C2(C)C)C(C(C3(C1C(=C)C(CC3OC(=O)C)O)C)OC(=O)C)OC(=O)C)C
HERB000134,HBIN011975,CC1(C2CCC(O1)(C(C2)O)C)C
HERB000134,HBIN015162,COC1=C(C(=C2C(=C1)C(=O)C3=CC=CC=C3C2=O)O)O
HERB000134,HBIN015163,COC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)O
HERB000134,HBIN015476,CC1=CC=C(C=C1)C(C)CCC=C(C)C
HERB000134,HBIN015651,CC1=CCC2CC1C2(C)C
HERB000134,HBIN015702,CC1=CCC(CC1)C(C)(C)O
HERB000134,HBIN015843,C1=CC2=C(C=C1C=CC=O)OC(C(O2)C3=CC(=C(C=C3)O)O)CO
HERB000134,HBIN016568,CCCCCCCCCCCCCCCCCCCC(=O)O
HERB000134,HBIN017043,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000134,HBIN017137,CC(=O)OCC1=CC(C2C1C(OC=C2C(=O)O)OC3C(C(C(C(O3)CO)O)O)O)O
HERB000134,HBIN018266,CC(CCC=C(C)C)C1CCC(=C)C=C1
HERB000134,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000134,HBIN018729,CC1(C2CCC1(C(C2)O)C)C
HERB000134,HBIN019111,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C
HERB000134,HBIN019298,C1=CC(=C(C=C1C=CC(=O)O)O)O
HERB000134,HBIN019688,CCCCCCCC(=O)O
HERB000134,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB000134,HBIN020984,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
HERB000134,HBIN022407,CC1=CC=C(C=C1)C(C)C
HERB000134,HBIN022815,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
HERB000134,HBIN023429,C1=C(C2C(C1O)C(=COC2OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)CO
HERB000134,HBIN024112,CC(C)CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC(C)C
HERB000134,HBIN024875,CCOC(=O)C
HERB000134,HBIN024930,CCCCCC=CCC=CCCCCCCCC(=O)O
HERB000134,HBIN025796,C1=CC(=O)OC2=CC(=C(C=C21)O)O
HERB000134,HBIN025837,CCOCC
HERB000134,HBIN027168,CCCCCCCC1CCC(=O)O1
HERB000134,HBIN027528,CC(=CCCC(=CCO)C)C
HERB000134,HBIN029013,CC1=CCC(CC1)C(=C)C
HERB000134,HBIN029328,CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
HERB000134,HBIN029648,C1=CC=C(C=C1)CC=O
HERB000134,HBIN029697,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O
HERB000134,HBIN029851,CCCCCCCCC=CCCCCCC(=O)O
HERB000134,HBIN030110,C1=CC=C2C(=C1)C=CN2
HERB000134,HBIN031053,C1C2C(COC2C3=CC4=C(C=C3)OC(C(O4)CO)C5=CC(=C(C=C5)O)O)C(O1)C6=CC(=C(C=C6)O)O
HERB000134,HBIN031404,CC1=CC(=O)CC(C1)(C)C
HERB000134,HBIN032583,CC1=CCC(CC1)C(C)(C)O
HERB000134,HBIN032754,CCCCCCCCCCCC(=O)O
HERB000134,HBIN032807,CC(=O)OC1CC2CCC1(C2(C)C)C
HERB000134,HBIN034285,CC1=CC(=CC=C1)CC(C)(C)CO
HERB000134,HBIN035105,CC1=CC2=CC=CC=C2O1
HERB000134,HBIN035605,CCCCCCCCCC(=O)C
HERB000134,HBIN035695,C1=CC(C2C1C(=COC2(O)OC3C(C(C(C(O3)CO)O)O)O)C(=O)O)(CO)O
HERB000134,HBIN035818,CC1=CC(=CC=C1)C=O
HERB000134,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB000134,HBIN037213,CCCCCCCCCC(=O)O
HERB000134,HBIN037250,CCCCCCCCC=O
HERB000134,HBIN037254,CCCCCCCCC(=O)O
HERB000134,HBIN037491,CC(C)(CO)CO
HERB000134,HBIN038026,CCCCCCCCC=CCCCCCCCC(=O)O
HERB000134,HBIN038680,CCCCCCCCCCCCCCCC(=O)O
HERB000134,HBIN039070,C1=CC=C(C=C1)CCO
HERB000134,HBIN039150,CCCCCCCCCCCCCCC(=O)O
HERB000134,HBIN039185,CCCCCC1=CC=CO1
HERB000134,HBIN039386,C1=CC=C2C(=C1)C=CC3=CC=CC=C32
HERB000134,HBIN039756,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC
HERB000134,HBIN039790,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)O
HERB000134,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB000134,HBIN042488,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1(C)O)C)C(=O)O
HERB000134,HBIN042712,CCCCCC1CCC(=O)O1
HERB000134,HBIN043288,CC1(C2CCC1(C(=O)C2)C)C
HERB000134,HBIN043445,COC1=C(C=C2C(=C1)C=CC(=O)O2)O
HERB000134,HBIN044158,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000134,HBIN044691,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OC4(C(C(C(O4)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O.O
HERB000134,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB000134,HBIN045062,C(CC(=O)O)C(=O)O
HERB000134,HBIN045118,CC(=CCCC(=O)C)C
HERB000134,HBIN045972,CC1=CCC(CC1)(C(C)C)O
HERB000134,HBIN048047,C(C(C1C(=C(C(=O)O1)O)O)O)O
HERB000134,HBIN048342,C1=CC=C(C=C1)CO
HERB000134,HBIN048368,C1=CC=C(C=C1)C=O
HERB000134,HBIN048992,CC1=CCC(C=C1)C(C)CCC=C(C)C
HERB000134,HBIN049051,CCCCCCC=CCCCCCCCC(=O)O
HERB000135,HBIN015959,C1CCNC(C1)C2=CN=CC=C2
HERB000136,HBIN016080,CC=CC1=CC=C(C=C1)OC
HERB000136,HBIN038387,CC(=CCC1=C(C=CC2=C1OC(=O)C=C2)OC)C
HERB000137,HBIN001079,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
HERB000137,HBIN002102,CC1(C2CCC(O1)(CC2)C)C
HERB000137,HBIN003305,CC(C)C12CCC(=C)C1C2
HERB000137,HBIN003599,CC(=C)C1CC(CCC1(C)C=C)C(C)(C)O
HERB000137,HBIN006077,CC1=CC(=O)N(C1=O)C2=CC=CC=C2
HERB000137,HBIN009324,COC1=C(C=CC(=C1)C=CC(=O)OC2CC(CC(C2O)O)(C(=O)O)O)O
HERB000137,HBIN011841,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
HERB000137,HBIN015547,CC1=CCC(C=CCC(=CCC1)C)(C)C
HERB000137,HBIN015651,CC1=CCC2CC1C2(C)C
HERB000137,HBIN016080,CC=CC1=CC=C(C=C1)OC
HERB000137,HBIN016180,COC1=CC=C(C=C1)C=O
HERB000137,HBIN016184,CC(=O)CC1=CC=C(C=C1)OC
HERB000137,HBIN017212,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB000137,HBIN017987,CC1=CCC(CC1)C(=C)CCC=C(C)C
HERB000137,HBIN018263,CC(=C)C1CCC2(CCCC(=C)C2C1)C
HERB000137,HBIN018382,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O
HERB000137,HBIN019207,CC1=CCC2(CCC(C2(CC1)O)C(C)C)C
HERB000137,HBIN019921,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
HERB000137,HBIN020014,CC1CCC2C13CCC(C(C3)C2(C)C)(C)O
HERB000137,HBIN020253,CC1=CCC2C(C1)C2(C)C
HERB000137,HBIN020826,CC(=CCCC(=CCCC(=C)C=C)C)C
HERB000137,HBIN021422,CC1=CCC2C3C1C2(CCC3C(C)C)C
HERB000137,HBIN028474,CC1CCC(=C(C)C)CC2=C1CCC2C
HERB000137,HBIN028832,C1=CC=C(C=C1)CCC(=O)O
HERB000137,HBIN029013,CC1=CCC(CC1)C(=C)C
HERB000137,HBIN029163,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
HERB000137,HBIN029419,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB000137,HBIN029531,C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C
HERB000137,HBIN030562,CC1=CCCC(=C)C2CC(C2CC1)(C)C
HERB000137,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB000137,HBIN033803,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB000137,HBIN034281,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O
HERB000137,HBIN035139,COC(=O)C1(CC(C(C(C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O
HERB000137,HBIN035602,COC1=CC=C(C=C1)C=CC(=O)[O-]
HERB000137,HBIN036067,CC(=CCCC(=C)C=C)C
HERB000137,HBIN036311,CC1=CC2C(CC1)C(=C)CCC2C(C)C
HERB000137,HBIN040328,COC1=CC=C(C=C1)C=CC=O
HERB000137,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB000137,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB000137,HBIN042761,C=CCC1=CC2=C(C=C1)OCO2
HERB000137,HBIN042852,C1=CC=C(C(=C1)C(=O)O)[O-]
HERB000137,HBIN042875,CC1=CCC(C=C1)C(C)C
HERB000137,HBIN044183,CC(C)(C)OC(=O)N1C2=C(C=N1)C(=CC=C2)Br
HERB000137,HBIN045938,C1=CC(=CC=C1C=O)C=O
HERB000137,HBIN045966,CC1=CC=C(CC1)C(C)C
HERB000137,HBIN045972,CC1=CCC(CC1)(C(C)C)O
HERB000137,HBIN045982,COC1=CC=C(C=C1)CC=C
HERB000137,HBIN048045,CC1=NC=C(C(=C1O)CO)CO
HERB000137,HBIN048842,CC1=CCCC(=C)C2CC(C2CC1)(C)C
HERB000137,HBIN048952,CC(=CCCC(=CCCC(C)(C=C)O)C)C
HERB000138,HBIN015469,CC1CCC(C2C13C2C(=CC3)C)C(C)C
HERB000138,HBIN015704,CC1=CCC(CC1)C(C)(C)O
HERB000138,HBIN016080,CC=CC1=CC=C(C=C1)OC
HERB000138,HBIN016180,COC1=CC=C(C=C1)C=O
HERB000138,HBIN019252,CC1=CCC2C(C1)C(CC=C2C)C(C)C
HERB000138,HBIN020656,C=CC1=CC=CC=C1
HERB000138,HBIN033245,CC1=CCC(CC1)C(=C)C
HERB000138,HBIN033265,CC(=CCCC(C)(C=C)O)C
HERB000138,HBIN036067,CC(=CCCC(=C)C=C)C
HERB000138,HBIN045970,CC1=CCC(CC1)(C(C)C)O
HERB000139,HBIN003405,CCCCCCCCCCCCCCCC(=O)OCC1=CC2C3C(C3(C)C)CC(C4(C2=O)C=C(C(C4(C1O)O)O)C)C
HERB000139,HBIN003771,CC1(CCC(O1)C(C)(C)O)C=C
HERB000139,HBIN004918,CC(C)(C=CCC(C)(C=C)O)O
HERB000139,HBIN010320,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
HERB000139,HBIN016273,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2.[O-]Cl(=O)(=O)=O
HERB000139,HBIN017212,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O
HERB000139,HBIN018278,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C
HERB000139,HBIN021762,COC1=C(C=CC2=C1OCO2)CC=C
HERB000139,HBIN023390,COC1=CC(=CC(=C1OC)OC)C2C3C(CC4=CC5=C(C=C24)OCO5)COC3=O
HERB000139,HBIN024214,COC1=C(C=C2C(=C1)C(=C3C(=C2O)COC3=O)C4=CC5=C(C=C4)OCO5)OC
HERB000139,HBIN024587,Not Available
HERB000139,HBIN027528,CC(=CCCC(=CCO)C)C
HERB000139,HBIN029419,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O
HERB000139,HBIN029648,C1=CC=C(C=C1)CC=O
HERB000139,HBIN031753,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
HERB000139,HBIN032754,CCCCCCCCCCCC(=O)O
HERB000139,HBIN033339,CCC=CCC=CCC=CCCCCCCCC(=O)O
HERB000139,HBIN033346,CCCCCC=CCC=CCCCCCCCCOC(=O)C
HERB000139,HBIN036159,CCCCCCCCCCCCCC(=O)O
HERB000139,HBIN036162,COC1=CC(=CC2=C1OCO2)CC=C
HERB000139,HBIN037250,CCCCCCCCC=O
HERB000139,HBIN038459,CC1=CC(=O)CC(C1=O)(C)C
HERB000139,HBIN039070,C1=CC=C(C=C1)CCO
HERB000139,HBIN039095,COC1=CC(=CC(=C1OC)OC)C2C3C(CC4=C(C5=C(C=C24)OCO5)O)COC3=O
HERB000139,HBIN039609,CCCCCCCCCCCCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)C)O)C
HERB000139,HBIN039612,CCCC(=O)OC1C(C2(C(C=C(CC3(C2C=C(C3=O)C)O)CO)C4C1(C4(C)C)OC(=O)CCC)O)C
HERB000139,HBIN039639,CC(=O)OC12COC(C1COC2OC3=CC4=C(C=C3)OCO4)C5=CC6=C(C=C5OC)OCO6
HERB000139,HBIN039756,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC
HERB000139,HBIN039888,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
HERB000139,HBIN039892,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5
HERB000139,HBIN040358,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
HERB000139,HBIN040364,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5
HERB000139,HBIN041495,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
HERB000139,HBIN041726,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
HERB000139,HBIN042339,CC(=CCCC(C)(C=C)O)C
HERB000139,HBIN042670,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
HERB000139,HBIN044152,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C
HERB000139,HBIN044730,CCCCCCCCCCCCCCCCCC(=O)O
HERB000139,HBIN044735,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
HERB000139,HBIN046409,CC=C(C)C(=O)O
HERB000139,HBIN047738,COC1=C(C=CC(=C1)C(=O)O)O
HERB000140,HBIN019307,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
HERB000143,HBIN007288,C1=C(C=C(C(=C1O)O)O)C(=O)O
