HBTAR001696	0.23633172 -0.7236658 -0.4828202 0.6000006 0.16217671 -0.16225097 -0.08616781 -0.16053756 0.124658994 -0.08039223 0.13867755 0.04149803 0.03298277 -0.214889 -0.14552072 0.039893363
HBTAR001698	-0.2481485 -0.3793232 -0.107024275 0.21765727 -0.12102902 -0.27216816 -0.07095165 -0.11758179 0.02966095 -0.15497647 0.05100061 0.124307685 0.016362417 -0.2943164 -0.13606548 0.026144668
HBTAR001700	0.14867783 -0.597638 -0.44936532 0.45253903 0.17275117 -0.2059135 -0.10157577 -0.015017064 0.06885242 -0.1988044 -0.0056065973 0.15784071 -0.059978362 -0.11671587 -0.06435717 0.18658897
HBTAR001701	0.1250986 -0.6356253 -0.45018205 0.54921025 0.07475505 -0.12959555 0.0024006313 -0.07267499 0.036562767 -0.10354188 0.01873507 0.020849152 0.0022951835 -0.18679927 -0.0242613 0.15237248
HBTAR001710	0.8785519 0.9057712 -0.26929516 -0.2881864 -0.1681144 0.26359576 -0.4636583 -0.07337004 0.41545463 0.022163233 -0.19151136 0.084841214 -0.02190023 0.17058577 -0.18013191 0.0682178
HBTAR001713	0.8133752 0.6372775 -0.49182585 -0.5627683 0.44109753 0.061247125 0.26790714 -0.032140024 -0.37891412 -0.43286207 0.033771724 -0.047798827 -0.02343822 -0.13169923 -0.25523505 -0.09271775
HBTAR001714	-1.3463818 -0.15213214 -0.37548083 -0.46544373 0.3234405 -0.13878414 0.32507923 0.19031617 -0.04634486 0.38380417 0.094990544 -0.049937367 -0.20146681 -0.02330647 -0.114132665 0.14328852
HBTAR001744	0.4685521 0.34044072 -0.20733573 -0.09697316 0.8578659 -0.049111716 0.40209132 -0.45107836 -0.17741306 -0.1210044 0.32936466 -0.2567203 -0.14263622 0.34390163 0.038004264 -0.3611324
HBTAR001790	2.1439168 -1.1635493 0.2726139 -0.22250532 -0.36321846 -0.083945535 -0.06434151 0.088891536 -0.3108794 0.088744745 -0.038501225 0.090690166 -0.16827846 0.062265363 -0.07355076 -0.0152620105
HBTAR001792	-1.0683969 -0.3709449 0.032238513 -0.123596326 -0.598213 0.33774072 0.26827544 -0.23258618 0.27928892 0.26686668 0.542617 -0.22095549 0.50218993 -0.022063687 -0.5970108 0.16059491
HBTAR001794	-0.19144973 0.36399132 -0.7301603 -0.11036215 0.05178171 0.08080719 0.0023180877 -0.22576353 -0.6289906 -0.14285192 -0.15209676 -0.014246699 -0.19404624 -0.079735436 0.08625125 0.30496964
HBTAR001821	-0.4135105 -0.16892345 0.42001468 -0.090684205 0.5648441 -0.29973108 -0.10065682 0.15001608 0.064704955 0.110070884 -0.2796283 0.14575186 -0.36979842 -0.022502422 0.012551996 -0.006642847
HBTAR001841	0.83285666 1.9029322 -0.799132 -0.7192618 -0.29899824 -0.27349824 -0.18321143 0.797133 -1.0166138 -0.5126658 -0.1593076 0.738367 -0.30016464 0.7943946 0.27758652 -0.33805192
HBTAR001860	-0.54075515 0.018206835 -0.75016695 0.08791074 0.067392975 0.30783942 0.28266826 -0.036144618 0.009780549 -0.23600541 0.06115718 -0.14529757 -0.06663335 0.25606886 -0.09424437 -0.22070117
HBTAR001906	1.1669773 1.1141164 -0.043033324 0.7963387 0.899613 -0.52999806 -0.73914653 0.038593795 -0.6529037 0.15367676 0.3055794 0.011692411 0.2171495 0.1918405 0.101898484 0.28940457
HBTAR001914	1.8759857 1.3321612 -0.38847122 -0.08520581 0.11176987 0.5312934 -0.18330297 0.11398697 -0.18878213 -0.038127054 0.12231255 -0.106619224 0.12760037 -0.54467577 0.3548643 0.16433243
HBTAR001927	0.9040023 0.06866328 0.2654958 -0.9535596 0.5661384 -0.0047776266 0.077471174 0.008500879 0.26413694 -0.11601525 0.21043795 -0.22707105 0.12698843 0.20610195 0.0693684 -0.036058944
HBTAR001953	-0.6247374 -0.07107545 1.2261877 0.6462542 0.3534468 -0.51941 0.083944894 -0.2620588 0.31929243 0.12968297 0.10386222 -0.074444614 0.33548078 -0.098902166 -0.74639523 0.39221042
HBTAR001956	1.8493571 -0.9503378 -0.033373386 -0.094502635 -0.41941229 -0.2537124 -0.12081695 0.14881772 -0.27604657 0.0048921863 -0.08175686 0.018195467 -0.11270628 -0.03277689 -0.008081077 -0.0071532056
HBTAR001957	2.0801845 -1.1129327 -0.13759159 0.03732288 -0.41787362 -0.30275968 -0.108146735 0.11384111 -0.13970236 0.01857964 -0.039118458 -0.01726475 -0.16287029 0.031192336 -0.052500885 0.039269235
HBTAR001959	2.2020109 -1.1227177 -0.30607474 0.1694118 -0.65432703 -0.27649817 -0.044383902 0.027906442 -0.14284156 0.17765181 -0.030915387 -0.2658293 -0.13898455 0.00666349 0.10953214 0.011744258
HBTAR001961	1.6657654 -0.9828249 -0.064422704 0.41999924 -0.771647 0.036518287 -0.01382056 0.045425963 -0.2794735 -0.108239055 0.120939896 -0.17206025 -0.015572302 -0.020732036 -0.081235684 -0.043859012
HBTAR001963	1.5372217 -1.019491 -0.31505692 0.2873057 -0.7094452 -0.15737528 -0.09813138 -0.014566576 -0.2505973 0.11826429 -0.10544901 -0.12020191 -0.11197312 -0.08284106 0.11480614 0.004297354
