protein_id,compound_id
HBTAR000092,HBIN007889
HBTAR000092,HBIN007891
HBTAR000092,HBIN008251
HBTAR000092,HBIN008267
HBTAR000092,HBIN008513
HBTAR000092,HBIN008526
HBTAR000092,HBIN008661
HBTAR000092,HBIN008795
HBTAR000092,HBIN008796
HBTAR000092,HBIN008809
HBTAR000092,HBIN008925
HBTAR000092,HBIN009464
HBTAR000092,HBIN009521
HBTAR000092,HBIN009848
HBTAR000092,HBIN009914
HBTAR000092,HBIN009981
HBTAR000092,HBIN010109
HBTAR000092,HBIN010253
HBTAR000092,HBIN010289
HBTAR000092,HBIN010388
HBTAR000092,HBIN010400
HBTAR000092,HBIN010404
HBTAR000092,HBIN010412
HBTAR000092,HBIN010468
HBTAR000092,HBIN010541
HBTAR000092,HBIN010620
HBTAR000092,HBIN010643
HBTAR000092,HBIN010704
HBTAR000092,HBIN010830
HBTAR000092,HBIN010983
HBTAR000092,HBIN010985
HBTAR000092,HBIN011105
HBTAR000092,HBIN011346
HBTAR000092,HBIN011652
HBTAR000092,HBIN011821
HBTAR000092,HBIN011869
HBTAR000092,HBIN012366
HBTAR000092,HBIN012522
HBTAR000092,HBIN012788
HBTAR000092,HBIN012979
HBTAR000092,HBIN013015
HBTAR000092,HBIN013310
HBTAR000092,HBIN013333
HBTAR000092,HBIN013410
HBTAR000092,HBIN013773
HBTAR000092,HBIN013809
HBTAR000092,HBIN013865
HBTAR000092,HBIN014034
HBTAR000092,HBIN014089
HBTAR000092,HBIN014123
HBTAR000092,HBIN014398
HBTAR000092,HBIN014417
HBTAR000092,HBIN014502
HBTAR000092,HBIN014593
HBTAR000092,HBIN014596
HBTAR000092,HBIN014743
HBTAR000092,HBIN014912
HBTAR000092,HBIN015333
HBTAR000092,HBIN015390
HBTAR000092,HBIN015462
HBTAR000092,HBIN015475
HBTAR000092,HBIN015476
HBTAR000092,HBIN015562
HBTAR000092,HBIN015702
HBTAR000092,HBIN015919
HBTAR000092,HBIN016080
HBTAR000092,HBIN016184
HBTAR000092,HBIN016189
HBTAR000092,HBIN016256
HBTAR000092,HBIN016390
HBTAR000092,HBIN016491
HBTAR000092,HBIN016501
HBTAR000092,HBIN016513
HBTAR000092,HBIN016609
HBTAR000092,HBIN016854
HBTAR000092,HBIN016972
HBTAR000092,HBIN016998
HBTAR000092,HBIN017075
HBTAR000092,HBIN017298
HBTAR000092,HBIN017333
HBTAR000092,HBIN017334
HBTAR000092,HBIN017336
HBTAR000092,HBIN017418
HBTAR000092,HBIN017440
HBTAR000092,HBIN017475
HBTAR000092,HBIN017664
HBTAR000092,HBIN017731
HBTAR000092,HBIN017835
HBTAR000092,HBIN017838
HBTAR000092,HBIN017927
HBTAR000092,HBIN017978
HBTAR000092,HBIN018012
HBTAR000092,HBIN018019
HBTAR000092,HBIN018094
HBTAR000092,HBIN018119
HBTAR000092,HBIN018137
HBTAR000092,HBIN018148
HBTAR000092,HBIN018160
HBTAR000092,HBIN018278
HBTAR000092,HBIN018338
HBTAR000092,HBIN018361
HBTAR000092,HBIN018534
HBTAR000092,HBIN018601
HBTAR000092,HBIN018614
HBTAR000092,HBIN018710
HBTAR000092,HBIN018923
HBTAR000092,HBIN019099
HBTAR000092,HBIN019111
HBTAR000092,HBIN019159
HBTAR000092,HBIN019204
HBTAR000092,HBIN019205
HBTAR000092,HBIN019239
HBTAR000092,HBIN019252
HBTAR000092,HBIN019298
HBTAR000092,HBIN019321
HBTAR000092,HBIN019540
HBTAR000092,HBIN019640
HBTAR000092,HBIN019740
HBTAR000092,HBIN019791
HBTAR000092,HBIN019962
HBTAR000092,HBIN019986
HBTAR000092,HBIN020010
HBTAR000092,HBIN020162
HBTAR000092,HBIN020210
HBTAR000092,HBIN020224
HBTAR000092,HBIN020260
HBTAR000092,HBIN020409
HBTAR000092,HBIN020448
HBTAR000092,HBIN020454
HBTAR000092,HBIN020633
HBTAR000092,HBIN020643
HBTAR000092,HBIN020658
HBTAR000092,HBIN020809
HBTAR000092,HBIN020907
HBTAR000092,HBIN020916
HBTAR000092,HBIN021034
HBTAR000092,HBIN021216
HBTAR000092,HBIN021218
HBTAR000092,HBIN021287
HBTAR000092,HBIN021356
HBTAR000092,HBIN021357
HBTAR000092,HBIN021466
HBTAR000092,HBIN021513
HBTAR000092,HBIN021536
HBTAR000092,HBIN021539
HBTAR000092,HBIN021544
HBTAR000092,HBIN021547
HBTAR000092,HBIN021549
HBTAR000092,HBIN021579
HBTAR000092,HBIN021596
HBTAR000092,HBIN021603
HBTAR000092,HBIN021623
HBTAR000092,HBIN021666
HBTAR000092,HBIN021703
HBTAR000092,HBIN021762
HBTAR000092,HBIN021791
HBTAR000092,HBIN021795
HBTAR000092,HBIN021893
HBTAR000092,HBIN021902
HBTAR000092,HBIN021921
HBTAR000092,HBIN022017
HBTAR000092,HBIN022093
HBTAR000092,HBIN022566
HBTAR000092,HBIN022647
HBTAR000092,HBIN022650
HBTAR000092,HBIN022710
HBTAR000092,HBIN022725
HBTAR000092,HBIN022759
HBTAR000092,HBIN022815
HBTAR000092,HBIN022964
HBTAR000092,HBIN022965
HBTAR000092,HBIN023059
HBTAR000092,HBIN023084
HBTAR000092,HBIN023204
HBTAR000092,HBIN023211
HBTAR000092,HBIN023366
HBTAR000092,HBIN023753
HBTAR000092,HBIN023809
HBTAR000092,HBIN023850
HBTAR000092,HBIN023992
HBTAR000092,HBIN024054
HBTAR000092,HBIN024313
HBTAR000092,HBIN024315
HBTAR000092,HBIN024343
HBTAR000092,HBIN024420
HBTAR000092,HBIN024449
HBTAR000092,HBIN024535
HBTAR000092,HBIN024536
HBTAR000092,HBIN024610
HBTAR000092,HBIN024821
HBTAR000092,HBIN024976
HBTAR000092,HBIN025024
HBTAR000092,HBIN025073
HBTAR000092,HBIN025329
HBTAR000092,HBIN025667
HBTAR000092,HBIN025676
HBTAR000092,HBIN025688
HBTAR000092,HBIN025714
HBTAR000092,HBIN025820
HBTAR000092,HBIN025821
HBTAR000092,HBIN025882
HBTAR000092,HBIN025980
HBTAR000092,HBIN025995
HBTAR000092,HBIN026012
HBTAR000092,HBIN026062
HBTAR000092,HBIN026336
HBTAR000092,HBIN026365
HBTAR000092,HBIN026430
HBTAR000092,HBIN026440
HBTAR000092,HBIN026452
HBTAR000092,HBIN026465
HBTAR000092,HBIN026469
HBTAR000092,HBIN026539
HBTAR000092,HBIN026552
HBTAR000092,HBIN026662
HBTAR000092,HBIN026738
HBTAR000092,HBIN026828
HBTAR000092,HBIN026829
HBTAR000092,HBIN026855
HBTAR000092,HBIN026946
HBTAR000092,HBIN027107
HBTAR000092,HBIN027158
HBTAR000092,HBIN027500
HBTAR000092,HBIN027501
HBTAR000092,HBIN027925
HBTAR000092,HBIN028291
HBTAR000092,HBIN028300
HBTAR000092,HBIN028335
HBTAR000092,HBIN028337
HBTAR000092,HBIN028364
HBTAR000092,HBIN028429
HBTAR000092,HBIN028474
HBTAR000092,HBIN028769
HBTAR000092,HBIN028994
HBTAR000092,HBIN029396
HBTAR000092,HBIN029414
HBTAR000092,HBIN029483
HBTAR000092,HBIN029485
HBTAR000092,HBIN029519
HBTAR000092,HBIN029531
HBTAR000092,HBIN029548
HBTAR000092,HBIN029674
HBTAR000092,HBIN029771
HBTAR000092,HBIN029781
HBTAR000092,HBIN029807
HBTAR000092,HBIN029809
HBTAR000092,HBIN029910
HBTAR000092,HBIN030133
HBTAR000092,HBIN030134
HBTAR000092,HBIN030258
HBTAR000092,HBIN030497
HBTAR000092,HBIN030507
HBTAR000092,HBIN030516
HBTAR000092,HBIN030534
HBTAR000092,HBIN030562
HBTAR000092,HBIN030603
HBTAR000092,HBIN030613
HBTAR000092,HBIN030624
HBTAR000092,HBIN030728
HBTAR000092,HBIN030735
HBTAR000092,HBIN030784
HBTAR000092,HBIN030806
HBTAR000092,HBIN030836
HBTAR000092,HBIN031211
HBTAR000092,HBIN031219
HBTAR000092,HBIN031285
HBTAR000092,HBIN031368
HBTAR000092,HBIN031405
HBTAR000092,HBIN031406
HBTAR000092,HBIN031722
HBTAR000092,HBIN032001
HBTAR000092,HBIN032486
HBTAR000092,HBIN032521
HBTAR000092,HBIN032583
HBTAR000092,HBIN032753
HBTAR000092,HBIN032808
HBTAR000092,HBIN032898
HBTAR000092,HBIN033035
HBTAR000092,HBIN033038
HBTAR000092,HBIN033072
HBTAR000092,HBIN033267
HBTAR000092,HBIN033300
HBTAR000092,HBIN033301
HBTAR000092,HBIN033315
HBTAR000092,HBIN033403
HBTAR000092,HBIN033420
HBTAR000092,HBIN033470
HBTAR000092,HBIN033574
HBTAR000092,HBIN033576
HBTAR000092,HBIN033602
HBTAR000092,HBIN033611
HBTAR000092,HBIN033791
HBTAR000092,HBIN034032
HBTAR000092,HBIN034095
HBTAR000092,HBIN034216
HBTAR000092,HBIN034250
HBTAR000092,HBIN034595
HBTAR000092,HBIN034623
HBTAR000092,HBIN034627
HBTAR000092,HBIN034696
HBTAR000092,HBIN034738
HBTAR000092,HBIN034754
HBTAR000092,HBIN034853
HBTAR000092,HBIN034916
HBTAR000092,HBIN034958
HBTAR000092,HBIN034960
HBTAR000092,HBIN034967
HBTAR000092,HBIN035015
HBTAR000092,HBIN035109
HBTAR000092,HBIN035135
HBTAR000092,HBIN035166
HBTAR000092,HBIN035198
HBTAR000092,HBIN035214
HBTAR000092,HBIN035276
HBTAR000092,HBIN035378
HBTAR000092,HBIN035431
HBTAR000092,HBIN035462
HBTAR000092,HBIN035467
HBTAR000092,HBIN035488
HBTAR000092,HBIN035541
HBTAR000092,HBIN035767
HBTAR000092,HBIN035799
HBTAR000092,HBIN035847
HBTAR000092,HBIN036162
HBTAR000092,HBIN036297
HBTAR000092,HBIN036351
HBTAR000092,HBIN036536
HBTAR000092,HBIN036603
HBTAR000092,HBIN036604
HBTAR000092,HBIN036905
HBTAR000092,HBIN037069
HBTAR000092,HBIN037085
HBTAR000092,HBIN037087
HBTAR000092,HBIN037091
HBTAR000092,HBIN037100
HBTAR000092,HBIN037102
HBTAR000092,HBIN037127
HBTAR000092,HBIN037143
HBTAR000092,HBIN037169
HBTAR000092,HBIN037279
HBTAR000092,HBIN037281
HBTAR000092,HBIN037302
HBTAR000092,HBIN037334
HBTAR000092,HBIN037358
HBTAR000092,HBIN037360
HBTAR000092,HBIN037367
HBTAR000092,HBIN037410
HBTAR000092,HBIN037486
HBTAR000092,HBIN037567
HBTAR000092,HBIN037658
HBTAR000092,HBIN037827
HBTAR000092,HBIN037892
HBTAR000092,HBIN038132
HBTAR000092,HBIN038172
HBTAR000092,HBIN038398
HBTAR000092,HBIN038459
HBTAR000092,HBIN038627
HBTAR000092,HBIN038658
HBTAR000092,HBIN038794
HBTAR000092,HBIN039004
HBTAR000092,HBIN039013
HBTAR000092,HBIN039106
HBTAR000092,HBIN039185
HBTAR000092,HBIN039207
HBTAR000092,HBIN039359
HBTAR000092,HBIN039360
HBTAR000092,HBIN039361
HBTAR000092,HBIN039396
HBTAR000092,HBIN039410
HBTAR000092,HBIN039439
HBTAR000092,HBIN039491
HBTAR000092,HBIN039501
HBTAR000092,HBIN039521
HBTAR000092,HBIN039555
HBTAR000092,HBIN039654
HBTAR000092,HBIN039773
HBTAR000092,HBIN039962
HBTAR000092,HBIN040721
HBTAR000092,HBIN040753
HBTAR000092,HBIN040800
HBTAR000092,HBIN040816
HBTAR000092,HBIN040848
HBTAR000092,HBIN040980
HBTAR000092,HBIN040983
HBTAR000092,HBIN040986
HBTAR000092,HBIN040987
HBTAR000092,HBIN040995
HBTAR000092,HBIN041100
HBTAR000092,HBIN041147
HBTAR000092,HBIN041156
HBTAR000092,HBIN041204
HBTAR000092,HBIN041219
HBTAR000092,HBIN041220
HBTAR000092,HBIN041221
HBTAR000092,HBIN041395
HBTAR000092,HBIN041752
HBTAR000092,HBIN041816
HBTAR000092,HBIN041970
HBTAR000092,HBIN042070
HBTAR000092,HBIN042078
HBTAR000092,HBIN042343
HBTAR000092,HBIN042346
HBTAR000092,HBIN042501
HBTAR000092,HBIN042503
HBTAR000092,HBIN042760
HBTAR000092,HBIN042768
HBTAR000092,HBIN042881
HBTAR000092,HBIN042884
HBTAR000092,HBIN042927
HBTAR000092,HBIN043162
HBTAR000092,HBIN043289
HBTAR000092,HBIN043318
HBTAR000092,HBIN043326
HBTAR000092,HBIN043428
HBTAR000092,HBIN043441
HBTAR000092,HBIN043777
HBTAR000092,HBIN044070
HBTAR000092,HBIN044088
HBTAR000092,HBIN044111
HBTAR000092,HBIN044152
HBTAR000092,HBIN044465
HBTAR000092,HBIN044670
HBTAR000092,HBIN044674
HBTAR000092,HBIN044681
HBTAR000092,HBIN044683
HBTAR000092,HBIN044684
HBTAR000092,HBIN044793
HBTAR000092,HBIN044797
HBTAR000092,HBIN044833
HBTAR000092,HBIN044918
HBTAR000092,HBIN044961
HBTAR000092,HBIN044996
HBTAR000092,HBIN045011
HBTAR000092,HBIN045071
HBTAR000092,HBIN045115
HBTAR000092,HBIN045216
HBTAR000092,HBIN045249
HBTAR000092,HBIN045252
HBTAR000092,HBIN045254
HBTAR000092,HBIN045316
HBTAR000092,HBIN045506
HBTAR000092,HBIN045868
HBTAR000092,HBIN045966
HBTAR000092,HBIN045982
HBTAR000092,HBIN046052
HBTAR000092,HBIN046067
HBTAR000092,HBIN046081
HBTAR000092,HBIN046084
HBTAR000092,HBIN046100
HBTAR000092,HBIN046155
HBTAR000092,HBIN046387
HBTAR000092,HBIN046496
HBTAR000092,HBIN046555
HBTAR000092,HBIN046693
HBTAR000092,HBIN046798
HBTAR000092,HBIN046880
HBTAR000092,HBIN047152
HBTAR000092,HBIN047157
HBTAR000092,HBIN047179
HBTAR000092,HBIN047180
HBTAR000092,HBIN047181
HBTAR000092,HBIN047285
HBTAR000092,HBIN047416
HBTAR000092,HBIN047435
HBTAR000092,HBIN047452
HBTAR000092,HBIN047626
HBTAR000092,HBIN047718
HBTAR000092,HBIN047762
HBTAR000092,HBIN047799
HBTAR000092,HBIN047875
HBTAR000092,HBIN047876
HBTAR000092,HBIN048006
HBTAR000092,HBIN048151
HBTAR000092,HBIN048289
HBTAR000092,HBIN048328
HBTAR000092,HBIN048456
HBTAR000092,HBIN048460
HBTAR000092,HBIN048645
HBTAR000092,HBIN048705
HBTAR000092,HBIN048755
HBTAR000092,HBIN048842
HBTAR000092,HBIN048921
HBTAR000092,HBIN049119
HBTAR000092,HBIN049216
HBTAR000093,HBIN033433
HBTAR000093,HBIN033434
HBTAR000093,HBIN034052
HBTAR000093,HBIN022632
HBTAR000093,HBIN006119
HBTAR000093,HBIN020174
HBTAR000093,HBIN026399
HBTAR000093,HBIN029280
HBTAR000093,HBIN029342
HBTAR000093,HBIN034423
HBTAR000093,HBIN045566
HBTAR000093,HBIN014685
HBTAR000093,HBIN019751
HBTAR000093,HBIN039507
HBTAR000093,HBIN001991
HBTAR000093,HBIN001999
HBTAR000093,HBIN014467
HBTAR000093,HBIN021250
HBTAR000093,HBIN021252
HBTAR000093,HBIN022375
HBTAR000093,HBIN025875
HBTAR000093,HBIN026067
HBTAR000093,HBIN029658
HBTAR000093,HBIN032674
HBTAR000093,HBIN038387
HBTAR000093,HBIN045469
HBTAR000093,HBIN000982
HBTAR000093,HBIN023188
HBTAR000093,HBIN049200
HBTAR000093,HBIN026262
HBTAR000093,HBIN020801
HBTAR000093,HBIN020903
HBTAR000093,HBIN038035
HBTAR000093,HBIN037286
HBTAR000093,HBIN043778
HBTAR000093,HBIN038026
HBTAR000093,HBIN005531
HBTAR000093,HBIN038790
HBTAR000093,HBIN001538
HBTAR000093,HBIN008348
HBTAR000093,HBIN015834
HBTAR000093,HBIN015853
HBTAR000093,HBIN016398
HBTAR000093,HBIN019571
HBTAR000093,HBIN020107
HBTAR000093,HBIN021757
HBTAR000093,HBIN022519
HBTAR000093,HBIN022831
HBTAR000093,HBIN027382
HBTAR000093,HBIN027924
HBTAR000093,HBIN028518
HBTAR000093,HBIN034776
HBTAR000093,HBIN035055
HBTAR000093,HBIN037061
HBTAR000093,HBIN037138
HBTAR000093,HBIN037146
HBTAR000093,HBIN039018
HBTAR000093,HBIN040827
HBTAR000093,HBIN041950
HBTAR000093,HBIN042390
HBTAR000093,HBIN044729
HBTAR000093,HBIN044795
HBTAR000093,HBIN044799
HBTAR000093,HBIN045576
HBTAR000093,HBIN049199
HBTAR000093,HBIN026550
HBTAR000093,HBIN000035
HBTAR000093,HBIN000119
HBTAR000093,HBIN000674
HBTAR000093,HBIN000678
HBTAR000093,HBIN000792
HBTAR000093,HBIN000893
HBTAR000093,HBIN000900
HBTAR000093,HBIN001436
HBTAR000093,HBIN001778
HBTAR000093,HBIN001894
HBTAR000093,HBIN002023
HBTAR000093,HBIN002026
HBTAR000093,HBIN002037
HBTAR000093,HBIN002509
HBTAR000093,HBIN002684
HBTAR000093,HBIN002714
HBTAR000093,HBIN002747
HBTAR000093,HBIN003162
HBTAR000093,HBIN003736
HBTAR000093,HBIN003863
HBTAR000093,HBIN003897
HBTAR000093,HBIN004185
HBTAR000093,HBIN004253
HBTAR000093,HBIN004267
HBTAR000093,HBIN004302
HBTAR000093,HBIN004339
HBTAR000093,HBIN004430
HBTAR000093,HBIN004613
HBTAR000093,HBIN004643
HBTAR000093,HBIN004899
HBTAR000093,HBIN004958
HBTAR000093,HBIN005113
HBTAR000093,HBIN005325
HBTAR000093,HBIN005351
HBTAR000093,HBIN005353
HBTAR000093,HBIN005428
HBTAR000093,HBIN005801
HBTAR000093,HBIN005879
HBTAR000093,HBIN005904
HBTAR000093,HBIN005905
HBTAR000093,HBIN005911
HBTAR000093,HBIN005922
HBTAR000093,HBIN006077
HBTAR000093,HBIN006376
HBTAR000093,HBIN006395
HBTAR000093,HBIN006526
HBTAR000093,HBIN006620
HBTAR000093,HBIN006704
HBTAR000093,HBIN006891
HBTAR000093,HBIN007182
HBTAR000093,HBIN007202
HBTAR000093,HBIN007305
HBTAR000093,HBIN007465
HBTAR000093,HBIN007666
HBTAR000093,HBIN007703
HBTAR000093,HBIN007889
HBTAR000093,HBIN008513
HBTAR000093,HBIN008526
HBTAR000093,HBIN008661
HBTAR000093,HBIN008795
HBTAR000093,HBIN008796
HBTAR000093,HBIN008809
HBTAR000093,HBIN009521
HBTAR000093,HBIN009848
HBTAR000093,HBIN009981
HBTAR000093,HBIN010109
HBTAR000093,HBIN010253
HBTAR000093,HBIN010400
HBTAR000093,HBIN010404
HBTAR000093,HBIN010412
HBTAR000093,HBIN010468
HBTAR000093,HBIN010541
HBTAR000093,HBIN010620
HBTAR000093,HBIN010643
HBTAR000093,HBIN010704
HBTAR000093,HBIN010830
HBTAR000093,HBIN010985
HBTAR000093,HBIN011105
HBTAR000093,HBIN011652
HBTAR000093,HBIN011869
HBTAR000093,HBIN012366
HBTAR000093,HBIN012522
HBTAR000093,HBIN012979
HBTAR000093,HBIN013015
HBTAR000093,HBIN013310
HBTAR000093,HBIN013410
HBTAR000093,HBIN013773
HBTAR000093,HBIN013809
HBTAR000093,HBIN013865
HBTAR000093,HBIN014034
HBTAR000093,HBIN014089
HBTAR000093,HBIN014123
HBTAR000093,HBIN014398
HBTAR000093,HBIN014417
HBTAR000093,HBIN014502
HBTAR000093,HBIN014593
HBTAR000093,HBIN014596
HBTAR000093,HBIN014912
HBTAR000093,HBIN015333
HBTAR000093,HBIN015390
HBTAR000093,HBIN015462
HBTAR000093,HBIN015562
HBTAR000093,HBIN015702
HBTAR000093,HBIN015919
HBTAR000093,HBIN016184
HBTAR000093,HBIN016189
HBTAR000093,HBIN016256
HBTAR000093,HBIN016390
HBTAR000093,HBIN016491
HBTAR000093,HBIN016501
HBTAR000093,HBIN016513
HBTAR000093,HBIN016609
HBTAR000093,HBIN016854
HBTAR000093,HBIN017075
HBTAR000093,HBIN017298
HBTAR000093,HBIN017334
HBTAR000093,HBIN017336
HBTAR000093,HBIN017440
HBTAR000093,HBIN017664
HBTAR000093,HBIN017731
HBTAR000093,HBIN017835
HBTAR000093,HBIN017838
HBTAR000093,HBIN017927
HBTAR000093,HBIN017978
HBTAR000093,HBIN018012
HBTAR000093,HBIN018019
HBTAR000093,HBIN018119
HBTAR000093,HBIN018137
HBTAR000093,HBIN018160
HBTAR000093,HBIN018278
HBTAR000093,HBIN018361
HBTAR000093,HBIN018534
HBTAR000093,HBIN018601
HBTAR000093,HBIN018614
HBTAR000093,HBIN018710
HBTAR000093,HBIN019099
HBTAR000093,HBIN019111
HBTAR000093,HBIN019204
HBTAR000093,HBIN019205
HBTAR000093,HBIN019321
HBTAR000093,HBIN019540
HBTAR000093,HBIN019640
HBTAR000093,HBIN019740
HBTAR000093,HBIN019791
HBTAR000093,HBIN019962
HBTAR000093,HBIN019986
HBTAR000093,HBIN020010
HBTAR000093,HBIN020162
HBTAR000093,HBIN020210
HBTAR000093,HBIN020260
HBTAR000093,HBIN020409
HBTAR000093,HBIN020448
HBTAR000093,HBIN020454
HBTAR000093,HBIN020633
HBTAR000093,HBIN020809
HBTAR000093,HBIN020916
HBTAR000093,HBIN021034
HBTAR000093,HBIN021216
HBTAR000093,HBIN021218
HBTAR000093,HBIN021356
HBTAR000093,HBIN021357
HBTAR000093,HBIN021513
HBTAR000093,HBIN021536
HBTAR000093,HBIN021539
HBTAR000093,HBIN021544
HBTAR000093,HBIN021547
HBTAR000093,HBIN021549
HBTAR000093,HBIN021579
HBTAR000093,HBIN021596
HBTAR000093,HBIN021603
HBTAR000093,HBIN021623
HBTAR000093,HBIN021666
HBTAR000093,HBIN021703
HBTAR000093,HBIN021762
HBTAR000093,HBIN021791
HBTAR000093,HBIN021795
HBTAR000093,HBIN021893
HBTAR000093,HBIN021902
HBTAR000093,HBIN021921
HBTAR000093,HBIN022017
HBTAR000093,HBIN022093
HBTAR000093,HBIN022566
HBTAR000093,HBIN022647
HBTAR000093,HBIN022710
HBTAR000093,HBIN022725
HBTAR000093,HBIN022964
HBTAR000093,HBIN022965
HBTAR000093,HBIN023059
HBTAR000093,HBIN023204
HBTAR000093,HBIN023211
HBTAR000093,HBIN023753
HBTAR000093,HBIN023850
HBTAR000093,HBIN023992
HBTAR000093,HBIN024054
HBTAR000093,HBIN024313
HBTAR000093,HBIN024315
HBTAR000093,HBIN024343
HBTAR000093,HBIN024420
HBTAR000093,HBIN024449
HBTAR000093,HBIN024535
HBTAR000093,HBIN024536
HBTAR000093,HBIN024610
HBTAR000093,HBIN024821
HBTAR000093,HBIN024976
HBTAR000093,HBIN025024
HBTAR000093,HBIN025073
HBTAR000093,HBIN025329
HBTAR000093,HBIN025667
HBTAR000093,HBIN025676
HBTAR000093,HBIN025688
HBTAR000093,HBIN025714
HBTAR000093,HBIN025980
HBTAR000093,HBIN025995
HBTAR000093,HBIN026062
HBTAR000093,HBIN026336
HBTAR000093,HBIN026365
HBTAR000093,HBIN026430
HBTAR000093,HBIN026452
HBTAR000093,HBIN026552
HBTAR000093,HBIN026738
HBTAR000093,HBIN026828
HBTAR000093,HBIN026829
HBTAR000093,HBIN026855
HBTAR000093,HBIN026946
HBTAR000093,HBIN027107
HBTAR000093,HBIN027158
HBTAR000093,HBIN027500
HBTAR000093,HBIN027501
HBTAR000093,HBIN027925
HBTAR000093,HBIN028335
HBTAR000093,HBIN028337
HBTAR000093,HBIN028364
HBTAR000093,HBIN028429
HBTAR000093,HBIN028474
HBTAR000093,HBIN028769
HBTAR000093,HBIN029414
HBTAR000093,HBIN029483
HBTAR000093,HBIN029485
HBTAR000093,HBIN029519
HBTAR000093,HBIN029771
HBTAR000093,HBIN029807
HBTAR000093,HBIN029809
HBTAR000093,HBIN029910
HBTAR000093,HBIN030133
HBTAR000093,HBIN030134
HBTAR000093,HBIN030258
HBTAR000093,HBIN030507
HBTAR000093,HBIN030516
HBTAR000093,HBIN030534
HBTAR000093,HBIN030562
HBTAR000093,HBIN030603
HBTAR000093,HBIN030613
HBTAR000093,HBIN030624
HBTAR000093,HBIN030728
HBTAR000093,HBIN030784
HBTAR000093,HBIN030806
HBTAR000093,HBIN030836
HBTAR000093,HBIN031211
HBTAR000093,HBIN031219
HBTAR000093,HBIN031405
HBTAR000093,HBIN031406
HBTAR000093,HBIN031722
HBTAR000093,HBIN032486
HBTAR000093,HBIN032521
HBTAR000093,HBIN032583
HBTAR000093,HBIN032753
HBTAR000093,HBIN032898
HBTAR000093,HBIN033035
HBTAR000093,HBIN033038
HBTAR000093,HBIN033072
HBTAR000093,HBIN033267
HBTAR000093,HBIN033300
HBTAR000093,HBIN033301
HBTAR000093,HBIN033315
HBTAR000093,HBIN033403
HBTAR000093,HBIN033574
HBTAR000093,HBIN033576
HBTAR000093,HBIN033602
HBTAR000093,HBIN033611
HBTAR000093,HBIN033791
HBTAR000093,HBIN034032
HBTAR000093,HBIN034095
HBTAR000093,HBIN034216
HBTAR000093,HBIN034623
HBTAR000093,HBIN034627
HBTAR000093,HBIN034696
HBTAR000093,HBIN034738
HBTAR000093,HBIN034754
HBTAR000093,HBIN034853
HBTAR000093,HBIN034916
HBTAR000093,HBIN034958
HBTAR000093,HBIN034960
HBTAR000093,HBIN034967
HBTAR000093,HBIN035015
HBTAR000093,HBIN035109
HBTAR000093,HBIN035135
HBTAR000093,HBIN035166
HBTAR000093,HBIN035214
HBTAR000093,HBIN035276
HBTAR000093,HBIN035378
HBTAR000093,HBIN035431
HBTAR000093,HBIN035467
HBTAR000093,HBIN035488
HBTAR000093,HBIN035541
HBTAR000093,HBIN035799
HBTAR000093,HBIN035847
HBTAR000093,HBIN036162
HBTAR000093,HBIN036536
HBTAR000093,HBIN036603
HBTAR000093,HBIN036604
HBTAR000093,HBIN036905
HBTAR000093,HBIN037069
HBTAR000093,HBIN037085
HBTAR000093,HBIN037087
HBTAR000093,HBIN037091
HBTAR000093,HBIN037100
HBTAR000093,HBIN037102
HBTAR000093,HBIN037143
HBTAR000093,HBIN037169
HBTAR000093,HBIN037279
HBTAR000093,HBIN037281
HBTAR000093,HBIN037302
HBTAR000093,HBIN037334
HBTAR000093,HBIN037358
HBTAR000093,HBIN037360
HBTAR000093,HBIN037367
HBTAR000093,HBIN037410
HBTAR000093,HBIN037486
HBTAR000093,HBIN037567
HBTAR000093,HBIN037658
HBTAR000093,HBIN037892
HBTAR000093,HBIN038132
HBTAR000093,HBIN038172
HBTAR000093,HBIN038398
HBTAR000093,HBIN038459
HBTAR000093,HBIN038627
HBTAR000093,HBIN038794
HBTAR000093,HBIN039004
HBTAR000093,HBIN039013
HBTAR000093,HBIN039106
HBTAR000093,HBIN039207
HBTAR000093,HBIN039359
HBTAR000093,HBIN039361
HBTAR000093,HBIN039396
HBTAR000093,HBIN039410
HBTAR000093,HBIN039439
HBTAR000093,HBIN039491
HBTAR000093,HBIN039501
HBTAR000093,HBIN039521
HBTAR000093,HBIN039773
HBTAR000093,HBIN039962
HBTAR000093,HBIN040721
HBTAR000093,HBIN040816
HBTAR000093,HBIN040848
HBTAR000093,HBIN040980
HBTAR000093,HBIN040983
HBTAR000093,HBIN040986
HBTAR000093,HBIN040987
HBTAR000093,HBIN041100
HBTAR000093,HBIN041147
HBTAR000093,HBIN041156
HBTAR000093,HBIN041204
HBTAR000093,HBIN041219
HBTAR000093,HBIN041220
HBTAR000093,HBIN041221
HBTAR000093,HBIN041395
HBTAR000093,HBIN041752
HBTAR000093,HBIN041816
HBTAR000093,HBIN041970
HBTAR000093,HBIN042070
HBTAR000093,HBIN042078
HBTAR000093,HBIN042343
HBTAR000093,HBIN042346
HBTAR000093,HBIN042501
HBTAR000093,HBIN042503
HBTAR000093,HBIN042760
HBTAR000093,HBIN042881
HBTAR000093,HBIN042884
HBTAR000093,HBIN042927
HBTAR000093,HBIN043162
HBTAR000093,HBIN043289
HBTAR000093,HBIN043318
